accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.9987896680831909,0.9997218251228333,0.016963835805654526,0.996658444404602,0.9996472001075745,0.9904976487159729,0.9969708323478699,0.06020873785018921,0.9701371788978577,0.9991687536239624,0.0002500000118743628
0.9968878030776978,0.999564528465271,0.02149699628353119,0.99314945936203,0.9973540306091309,0.980995237827301,0.9958189725875854,0.09303203970193863,0.9405785799026489,1.0,0.0002500000118743628
0.9962537884712219,0.9996152520179749,0.023050496354699135,0.9896889328956604,0.9989416003227234,0.9907476902008057,0.9973896145820618,0.05650186538696289,0.9709208607673645,0.9991687536239624,0.0002500000118743628
0.9986744523048401,0.9997929334640503,0.016908252611756325,0.99613356590271,0.9998236298561096,0.9899975061416626,0.9966053366661072,0.061061132699251175,0.9685737490653992,0.9991687536239624,0.0002500000118743628
0.9988473057746887,0.9998078942298889,0.01608707197010517,0.9966590404510498,0.9998236298561096,0.991998016834259,0.9970799088478088,0.05620286986231804,0.9748580455780029,0.9991687536239624,0.0002500000118743628
0.9988473057746887,0.9998965859413147,0.015640579164028168,0.9966590404510498,0.9998236298561096,0.9909977316856384,0.9969155192375183,0.06011255457997322,0.9717057347297668,0.9991687536239624,0.0002500000118743628
0.9995965361595154,0.9998206496238708,0.013831992633640766,0.9987667202949524,1.0,0.9927482008934021,0.9974228739738464,0.05265948548913002,0.9772357940673828,0.9991687536239624,0.0001250000059371814
0.9995389580726624,0.9998652935028076,0.013416645117104053,0.9987665414810181,0.9998236298561096,0.9932482838630676,0.9973961710929871,0.05086681246757507,0.9788273572921753,0.9991687536239624,0.0001250000059371814
0.9997694492340088,0.9999110698699951,0.012874637730419636,0.9992948770523071,1.0,0.9934983849525452,0.99717116355896,0.04773029312491417,0.9804081916809082,0.9983375072479248,0.0001250000059371814
0.9994236826896667,0.9999516010284424,0.013150647282600403,0.9984146356582642,0.9998236298561096,0.991998016834259,0.9966533184051514,0.05420272797346115,0.9756295680999756,0.9983375072479248,0.0001250000059371814
0.999711811542511,0.9998242855072021,0.012640006840229034,0.9991188049316406,1.0,0.9939985275268555,0.9975321292877197,0.04939306899905205,0.9812244772911072,0.9991687536239624,0.0001250000059371814
0.9995965361595154,0.9998664259910583,0.012557313777506351,0.9987667202949524,1.0,0.9924980998039246,0.9974662065505981,0.05310836061835289,0.9764419198036194,0.9991687536239624,0.0001250000059371814
0.999711811542511,0.9999119639396667,0.01207274291664362,0.9991188049316406,1.0,0.9942485690116882,0.9975332617759705,0.04785643517971039,0.9820261597633362,0.9991687536239624,0.0001250000059371814
0.9983862638473511,0.9998523592948914,0.015432468615472317,0.9959557056427002,0.9991180300712585,0.988997220993042,0.9960323572158813,0.07169698923826218,0.9662107825279236,0.9983375072479248,0.0001250000059371814
0.9993084073066711,0.9998646974563599,0.01292203739285469,0.9978876709938049,1.0,0.9932482838630676,0.9970734715461731,0.05329484865069389,0.9788273572921753,0.9991687536239624,0.0001250000059371814
0.9997694492340088,0.9999103546142578,0.011809254996478558,0.9992948770523071,1.0,0.9932482838630676,0.9974164366722107,0.05106876417994499,0.9788273572921753,0.9991687536239624,6.25000029685907e-05
0.9996541738510132,0.9999538660049438,0.011753959581255913,0.9991186261177063,0.9998236298561096,0.991998016834259,0.9972882270812988,0.05482571944594383,0.9748580455780029,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.999955415725708,0.011333978734910488,0.9992948770523071,1.0,0.9927482008934021,0.9974237084388733,0.052216943353414536,0.9772357940673828,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.9999551177024841,0.011239396408200264,0.9992948770523071,1.0,0.9927482008934021,0.9972548484802246,0.052866943180561066,0.9772357940673828,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.9999555945396423,0.011092500761151314,0.9992948770523071,1.0,0.9939985275268555,0.9977896213531494,0.04760778322815895,0.9812244772911072,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.9999985694885254,0.010831635445356369,0.9992948770523071,1.0,0.9937484264373779,0.9974374771118164,0.04964645951986313,0.980424165725708,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.9999992251396179,0.010754669085144997,0.9992948770523071,1.0,0.9937484264373779,0.9976112842559814,0.0490727499127388,0.980424165725708,0.9991687536239624,6.25000029685907e-05
